"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0044409"	"BP"	"GO:0044409"	"symbiont entry into host"	"20/348"	"163/18888"	0.122699386503067	6.65961497778718	9.94228077090384	2.30659865618416e-11	1.06271290814012e-08	7.47602837176627e-09	"CD209/MRC1/CR1/WWP1/NRP1/GAS6/CTSB/SIGLEC1/HSPA1B/HSPA1A/EPS15/ITGB5/CD4/CD74/TPCN1/CLEC4G/SCARB1/ITGAV/ICAM1/CD81"	20
"GO:0002696"	"BP"	"GO:0002696"	"positive regulation of leukocyte activation"	"29/348"	"362/18888"	0.0801104972375691	4.34806629834254	8.81198505525306	3.49867136306497e-11	1.47760553900111e-08	1.03947367602641e-08	"CD209/IGF1/IL2RA/CR1/GAS6/FCGR3A/CCL3/CCL2/TYROBP/TGFBR2/HSPH1/CD4/RUNX1/MMP14/AIF1/CD74/SIRPA/IL10/EBI3/NFATC2/MEF2C/HLA-DOA/CTSC/CD28/TNFSF13/CD81/TLR4/HES1/IL18"	29
"GO:0060326"	"BP"	"GO:0060326"	"cell chemotaxis"	"27/348"	"322/18888"	0.0838509316770186	4.55108160205612	8.80533051717852	6.07735456951292e-11	2.36923330448396e-08	1.66672064185751e-08	"CSF1R/LGMN/HSPB1/NRP1/GAS6/NINJ1/CCL13/CCL4/CCL3/CCL2/CXCL12/DOCK4/CMKLR1/ITGA9/AIF1/CD74/IL10/PREX1/CCL8/TRPV4/DUSP1/C5AR1/CXCL2/CCL3L3/FGFR1/ARRB2/TNFRSF11A"	27
"GO:0050670"	"BP"	"GO:0050670"	"regulation of lymphocyte proliferation"	"23/348"	"237/18888"	0.0970464135021097	5.2672777535283	9.05712310689933	9.21496034146995e-11	2.92839294990704e-08	2.06008119497677e-08	"CD209/IGF1/IL2RA/CR1/VSIG4/FCGR3A/TYROBP/TGFBR2/PRNP/TNFRSF21/AIF1/CD74/CLEC4G/IL10/EBI3/NFATC2/MEF2C/CD28/CD81/TLR4/HES1/IL18/FCGR2B"	23
"GO:0051251"	"BP"	"GO:0051251"	"positive regulation of lymphocyte activation"	"27/348"	"328/18888"	0.0823170731707317	4.46783010933558	8.6800453892486	9.2451237566126e-11	2.92839294990704e-08	2.06008119497677e-08	"CD209/IGF1/IL2RA/CR1/GAS6/FCGR3A/CCL2/TYROBP/TGFBR2/HSPH1/CD4/RUNX1/MMP14/AIF1/CD74/SIRPA/IL10/EBI3/NFATC2/MEF2C/HLA-DOA/CD28/TNFSF13/CD81/TLR4/HES1/IL18"	27
"GO:1902105"	"BP"	"GO:1902105"	"regulation of leukocyte differentiation"	"27/348"	"328/18888"	0.0823170731707317	4.46783010933558	8.6800453892486	9.2451237566126e-11	2.92839294990704e-08	2.06008119497677e-08	"C1QC/RB1/ZFP36L1/TMEM176A/IL2RA/CR1/GAS6/FOS/TMEM176B/MAFB/CCL3/TYROBP/TGFBR2/CD4/RUNX1/MMP14/CD74/QKI/CLEC4G/IL10/HLA-DOA/CD28/TLR4/JUNB/IL18/FCGR2B/TNFRSF11A"	27
"GO:0050867"	"BP"	"GO:0050867"	"positive regulation of cell activation"	"29/348"	"380/18888"	0.0763157894736842	4.14210526315789	8.4771336505194	1.12009050036282e-10	3.33918744461104e-08	2.34906905555967e-08	"CD209/IGF1/IL2RA/CR1/GAS6/FCGR3A/CCL3/CCL2/TYROBP/TGFBR2/HSPH1/CD4/RUNX1/MMP14/AIF1/CD74/SIRPA/IL10/EBI3/NFATC2/MEF2C/HLA-DOA/CTSC/CD28/TNFSF13/CD81/TLR4/HES1/IL18"	29
"GO:0051701"	"BP"	"GO:0051701"	"biological process involved in interaction with host"	"21/348"	"202/18888"	0.103960396039604	5.64254011608057	9.08844168280025	1.71520044971697e-10	4.73862481359989e-08	3.33355257833731e-08	"CD209/MRC1/CR1/WWP1/NRP1/GAS6/CTSB/SIGLEC1/HSPA1B/HSPA1A/EPS15/ITGB5/CD4/CD74/TPCN1/CLEC4G/SCARB1/ITGAV/ICAM1/CD81/CHMP1B"	21
"GO:0006935"	"BP"	"GO:0006935"	"chemotaxis"	"32/348"	"466/18888"	0.0686695278969957	3.72709782447832	8.16660468487523	1.77651680067873e-10	4.73862481359989e-08	3.33355257833731e-08	"CSF1R/PLAU/LGMN/HSPB1/NRP1/GAS6/NINJ1/NRP2/CCL13/ENPP2/CCL4/CCL3/CCL2/CXCL12/DOCK4/CMKLR1/ITGA9/ST6GAL1/AIF1/CD74/IL10/ITGAV/PREX1/CCL8/TRPV4/DUSP1/C5AR1/CXCL2/CCL3L3/FGFR1/ARRB2/TNFRSF11A"	32
"GO:0032943"	"BP"	"GO:0032943"	"mononuclear cell proliferation"	"26/348"	"315/18888"	0.0825396825396825	4.47991242474001	8.5329423094786	1.96593512452693e-10	4.77903927712426e-08	3.3619835566028e-08	"CD209/IGF1/IL2RA/CR1/VSIG4/FCGR3A/TYROBP/TGFBR2/PRNP/TNFRSF21/ST6GAL1/AIF1/CD74/CLEC4G/IL10/EBI3/NFATC2/MEF2C/BCL2L1/EMP2/CD28/CD81/TLR4/HES1/IL18/FCGR2B"	26
"GO:0042330"	"BP"	"GO:0042330"	"taxis"	"32/348"	"468/18888"	0.0683760683760684	3.71117005599764	8.13675276270217	1.98026489383602e-10	4.77903927712426e-08	3.3619835566028e-08	"CSF1R/PLAU/LGMN/HSPB1/NRP1/GAS6/NINJ1/NRP2/CCL13/ENPP2/CCL4/CCL3/CCL2/CXCL12/DOCK4/CMKLR1/ITGA9/ST6GAL1/AIF1/CD74/IL10/ITGAV/PREX1/CCL8/TRPV4/DUSP1/C5AR1/CXCL2/CCL3L3/FGFR1/ARRB2/TNFRSF11A"	32
"GO:0071674"	"BP"	"GO:0071674"	"mononuclear cell migration"	"21/348"	"206/18888"	0.101941747572816	5.53297623033144	8.96234412267004	2.47465133532273e-10	5.70069680337072e-08	4.01035601566415e-08	"CSF1R/LGMN/GAS6/CCL13/CCL4/CCL3/CCL2/EPS8/CXCL12/CMKLR1/AIF1/SIRPA/CD99/CD200R1/CCL8/TRPV4/DUSP1/ICAM1/C5AR1/CCL3L3/TNFRSF11A"	21
"GO:0006909"	"BP"	"GO:0006909"	"phagocytosis"	"22/348"	"237/18888"	0.0928270042194093	5.03826567728794	8.57105430911353	5.59437484354276e-10	1.18134548779478e-07	8.31059105047339e-08	"ABCA1/FCGR2A/CD14/CD93/MERTK/COLEC12/MSR1/GAS6/LRP1/NCF4/CCL2/C3/TYROBP/APPL2/AIF1/MYO7A/SIRPA/SCARB1/ITGAV/C2/TLR4/FCGR2B"	22
"GO:0030595"	"BP"	"GO:0030595"	"leukocyte chemotaxis"	"22/348"	"237/18888"	0.0928270042194093	5.03826567728794	8.57105430911353	5.59437484354276e-10	1.18134548779478e-07	8.31059105047339e-08	"CSF1R/LGMN/GAS6/NINJ1/CCL13/CCL4/CCL3/CCL2/CXCL12/CMKLR1/ITGA9/AIF1/CD74/IL10/PREX1/CCL8/TRPV4/DUSP1/C5AR1/CXCL2/CCL3L3/TNFRSF11A"	22
"GO:0070665"	"BP"	"GO:0070665"	"positive regulation of leukocyte proliferation"	"18/348"	"164/18888"	0.109756097560976	5.95710681244743	8.73508492992861	1.47085938690409e-09	2.98172614913198e-07	2.09760031302912e-07	"CD209/IGF1/CSF1R/IL2RA/FCGR3A/TGFBR2/ST6GAL1/AIF1/CD74/EBI3/NFATC2/MEF2C/BCL2L1/CD28/CD81/TLR4/HES1/IL18"	18
"GO:0032946"	"BP"	"GO:0032946"	"positive regulation of mononuclear cell proliferation"	"17/348"	"146/18888"	0.116438356164384	6.31979215871516	8.84055180310556	1.69467926732619e-09	3.30332097184966e-07	2.32383752163311e-07	"CD209/IGF1/IL2RA/FCGR3A/TGFBR2/ST6GAL1/AIF1/CD74/EBI3/NFATC2/MEF2C/BCL2L1/CD28/CD81/TLR4/HES1/IL18"	17
"GO:0070371"	"BP"	"GO:0070371"	"ERK1 and ERK2 cascade"	"25/348"	"332/18888"	0.0753012048192771	4.08703780639801	7.77472533779908	2.96736253402471e-09	5.56984937868046e-07	3.91830678469462e-07	"DAB2/IGF1/ZFP36L1/CSF1R/SPRED1/NRP1/GAS6/CCL13/APOE/CCL4/CCL3/CCL2/PDGFC/CD4/CD74/SIRPA/ITGAV/CCL8/TRPV4/ICAM1/ATF3/C5AR1/CCL3L3/ARRB2/TLR4"	25
"GO:0046651"	"BP"	"GO:0046651"	"lymphocyte proliferation"	"24/348"	"308/18888"	0.0779220779220779	4.22928795342588	7.82844533209437	3.16077075930121e-09	5.7209950743352e-07	4.02463554953128e-07	"CD209/IGF1/IL2RA/CR1/VSIG4/FCGR3A/TYROBP/TGFBR2/PRNP/TNFRSF21/AIF1/CD74/CLEC4G/IL10/EBI3/NFATC2/MEF2C/EMP2/CD28/CD81/TLR4/HES1/IL18/FCGR2B"	24
"GO:0001570"	"BP"	"GO:0001570"	"vasculogenesis"	"13/348"	"83/18888"	0.156626506024096	8.50103863730785	9.38296350247065	3.73526548972103e-09	6.52769844893316e-07	4.59213946050276e-07	"ZFP36L1/SPRED1/NRP1/TGFBR2/CITED2/QKI/SGPL1/ITGAV/ENG/EMP2/EGFL7/RIN2/JUNB"	13
"GO:0001819"	"BP"	"GO:0001819"	"positive regulation of cytokine production"	"31/348"	"500/18888"	0.062	3.36510344827586	7.34317947821278	4.08032861774471e-09	6.89303514491007e-07	4.84914843098293e-07	"FCGR2A/CD14/NAIP/CSF1R/HSPB1/LY96/FCGR3A/HSPA1B/HIF1A/CCL3/HSPA1A/C3/TYROBP/CYBB/CD4/RUNX1/EGR1/AIF1/TLR7/CD74/IL10/EBI3/TRPV4/CD28/TLR5/C5AR1/FFAR3/CD81/TLR4/IL18/FCGR2B"	31
"GO:0002437"	"BP"	"GO:0002437"	"inflammatory response to antigenic stimulus"	"13/348"	"84/18888"	0.154761904761905	8.39983579638752	9.31221194187777	4.34657743529498e-09	7.10595304583063e-07	4.99893302999799e-07	"FCGR2A/A2M/IL2RA/FCGR3A/CD68/GPX1/C3/FCGR3B/IL10/RBPJ/CD28/CD81/FCGR2B"	13
"GO:0050727"	"BP"	"GO:0050727"	"regulation of inflammatory response"	"28/348"	"425/18888"	0.0658823529411765	3.5758215010142	7.358263594135	6.41373881281405e-09	1.01577588447943e-06	7.14583334177671e-07	"IGF1/RB1/NAIP/IL2RA/NINJ1/APOE/IER3/CCL3/GPX1/C3/TLR7/TNFRSF1A/SIRPA/IL10/CD200R1/PIK3AP1/KLF4/TRPV4/CTSC/CD28/ZFP36/FFAR3/CD81/TLR4/ALOX5AP/IL18/FCGR2B/TNFRSF11A"	28
"GO:0045785"	"BP"	"GO:0045785"	"positive regulation of cell adhesion"	"30/348"	"485/18888"	0.0618556701030928	3.3572698186989	7.20530052090122	7.7552807867136e-09	1.19102312203226e-06	8.37867177818148e-07	"DAB2/CD209/IGF1/IL2RA/CR1/NRP1/ADAM9/ZFHX3/CCL2/CXCL12/TGFBR2/HSPH1/CD4/CITED2/RUNX1/AIF1/FMN1/CD74/SIRPA/IL10/EBI3/ITGAV/PREX1/HLA-DOA/EMP2/CD28/RIN2/CD81/HES1/IL18"	30
"GO:0002685"	"BP"	"GO:0002685"	"regulation of leukocyte migration"	"20/348"	"230/18888"	0.0869565217391304	4.71964017991004	7.77586212103502	1.06126299848252e-08	1.58190614009101e-06	1.11284760862548e-06	"LYVE1/CSF1R/LGMN/GAS6/CCL4/CCL3/CCL2/CXCL12/CMKLR1/MMP14/AIF1/CD74/CD99/CD200R1/CCL8/TRPV4/DUSP1/ICAM1/C5AR1/CD81"	20
"GO:0030099"	"BP"	"GO:0030099"	"myeloid cell differentiation"	"28/348"	"439/18888"	0.0637813211845103	3.46178619118687	7.15010506088414	1.29603196081316e-08	1.87665427925745e-06	1.32019857181178e-06	"C1QC/MAF/RB1/ZFP36L1/CSF1R/FOS/MAFB/HSPA1B/KLF2/HIF1A/CCL3/HSPA1A/TYROBP/TGFBR2/CD4/CITED2/RUNX1/CD74/QKI/MEF2C/RBPJ/HOXB7/EPAS1/ZFP36/CD81/TLR4/JUNB/TNFRSF11A"	28
"GO:0070372"	"BP"	"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	"23/348"	"308/18888"	0.0746753246753247	4.05306762203314	7.40125170594278	1.51306198456928e-08	2.13005503827697e-06	1.49846226366554e-06	"DAB2/IGF1/CSF1R/SPRED1/NRP1/GAS6/CCL13/APOE/CCL4/CCL3/CCL2/PDGFC/CD4/CD74/SIRPA/CCL8/TRPV4/ICAM1/ATF3/C5AR1/CCL3L3/ARRB2/TLR4"	23
"GO:0006898"	"BP"	"GO:0006898"	"receptor-mediated endocytosis"	"21/348"	"259/18888"	0.0810810810810811	4.40074557315937	7.54997475227572	1.5603463919802e-08	2.1372528417718e-06	1.50352581212999e-06	"STAB1/DAB2/LYVE1/CD14/MRC1/AP2A2/ITSN1/MSR1/BMP2K/SIGLEC1/APOE/LRP1/C3/CLTC/EPS15/ITGAV/FCHO2/CD81/FCHSD2/ARRB2/FCGR2B"	21
"GO:0002687"	"BP"	"GO:0002687"	"positive regulation of leukocyte migration"	"16/348"	"149/18888"	0.10738255033557	5.82828049062717	8.10641190754919	1.66459909710238e-08	2.22004953266181e-06	1.5617720614642e-06	"LYVE1/CSF1R/LGMN/GAS6/CCL4/CCL3/CXCL12/CMKLR1/MMP14/AIF1/CD74/CD99/CCL8/TRPV4/ICAM1/C5AR1"	16
"GO:0043410"	"BP"	"GO:0043410"	"positive regulation of MAPK cascade"	"29/348"	"475/18888"	0.0610526315789474	3.31368421052632	6.99688697042453	1.85808867591589e-08	2.41456241270301e-06	1.6986090000883e-06	"IGF1/IGFBP4/NAIP/CSF1R/NRP1/GAS6/SASH1/CCL13/APOE/ADAM9/GADD45B/CCL4/CCL3/CCL2/PDGFC/CD4/CD74/MEF2C/CCL8/TRPV4/ICAM1/C5AR1/CCL3L3/CD81/FGFR1/ARRB2/TLR4/FCGR2B/TNFRSF11A"	29
"GO:0070374"	"BP"	"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"19/348"	"215/18888"	0.0883720930232558	4.79647153167602	7.67023334276387	1.91577224449256e-08	2.42728343377208e-06	1.70755805055166e-06	"IGF1/CSF1R/NRP1/GAS6/CCL13/APOE/CCL4/CCL3/CCL2/PDGFC/CD4/CD74/CCL8/TRPV4/ICAM1/C5AR1/CCL3L3/ARRB2/TLR4"	19
"GO:0034612"	"BP"	"GO:0034612"	"response to tumor necrosis factor"	"21/348"	"263/18888"	0.0798479087452472	4.33381408155238	7.45911593658192	2.03990969114717e-08	2.52152739383753e-06	1.77385728470231e-06	"CD14/NAIP/ZFP36L1/GAS6/FOS/CCL13/ADAM9/HSPA1B/KLF2/CCL4/CCL3/CCL2/HSPA1A/TNFRSF21/TNFRSF1A/CRHBP/CCL8/ZFP36/CCL3L3/HES1/TNFRSF11A"	21
"GO:0097530"	"BP"	"GO:0097530"	"granulocyte migration"	"16/348"	"154/18888"	0.103896103896104	5.63905060456785	7.91936682043358	2.67106043472025e-08	3.2230795912291e-06	2.26738889533772e-06	"CSF1R/CCL13/CCL4/CCL3/CCL2/CMKLR1/ITGA9/CD74/CD99/PREX1/CCL8/TRPV4/EMP2/C5AR1/CXCL2/CCL3L3"	16
"GO:0010631"	"BP"	"GO:0010631"	"epithelial cell migration"	"25/348"	"375/18888"	0.0666666666666667	3.6183908045977	7.0166198485641	3.38712823038117e-08	3.99208508641204e-06	2.80837290484725e-06	"RHOB/LGMN/SPRED1/HSPB1/NRP1/NRP2/SASH1/APOE/ADAM9/ENPP2/HIF1A/GLUL/GPX1/PLXND1/TGFBR2/DNAJA4/STARD13/SCARB1/MEF2C/ADIPOR1/KLF4/EMP2/TGFBR1/RIN2/FGFR1"	25
"GO:0010632"	"BP"	"GO:0010632"	"regulation of epithelial cell migration"	"22/348"	"298/18888"	0.0738255033557047	4.00694283730618	7.16819574891388	3.84448007996653e-08	4.42814205574326e-06	3.11513254326474e-06	"RHOB/LGMN/SPRED1/HSPB1/NRP1/NRP2/SASH1/APOE/ADAM9/ENPP2/HIF1A/GLUL/TGFBR2/DNAJA4/STARD13/SCARB1/MEF2C/ADIPOR1/KLF4/EMP2/RIN2/FGFR1"	22
"GO:0090132"	"BP"	"GO:0090132"	"epithelium migration"	"25/348"	"378/18888"	0.0661375661375661	3.58967341725962	6.96793252702169	3.9577662002252e-08	4.45732424505363e-06	3.13566178249421e-06	"RHOB/LGMN/SPRED1/HSPB1/NRP1/NRP2/SASH1/APOE/ADAM9/ENPP2/HIF1A/GLUL/GPX1/PLXND1/TGFBR2/DNAJA4/STARD13/SCARB1/MEF2C/ADIPOR1/KLF4/EMP2/TGFBR1/RIN2/FGFR1"	25
"GO:1903037"	"BP"	"GO:1903037"	"regulation of leukocyte cell-cell adhesion"	"25/348"	"382/18888"	0.0654450261780105	3.55208521393753	6.903778055566	4.85817387377387e-08	5.35244025919261e-06	3.7653626797419e-06	"CD209/IGF1/IL2RA/CR1/VSIG4/CCL2/CXCL12/TGFBR2/PRNP/HSPH1/TNFRSF21/CD4/RUNX1/AIF1/CD74/SIRPA/CLEC4G/IL10/EBI3/HLA-DOA/KLF4/CD28/CD81/HES1/IL18"	25
"GO:0090130"	"BP"	"GO:0090130"	"tissue migration"	"25/348"	"383/18888"	0.0652741514360313	3.5428108400108	6.88787320219598	5.11127230051083e-08	5.51147404659338e-06	3.87724060063386e-06	"RHOB/LGMN/SPRED1/HSPB1/NRP1/NRP2/SASH1/APOE/ADAM9/ENPP2/HIF1A/GLUL/GPX1/PLXND1/TGFBR2/DNAJA4/STARD13/SCARB1/MEF2C/ADIPOR1/KLF4/EMP2/TGFBR1/RIN2/FGFR1"	25
"GO:0002460"	"BP"	"GO:0002460"	"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	"25/348"	"385/18888"	0.0649350649350649	3.5244066278549	6.85622165274409	5.65463060736832e-08	5.97034748294639e-06	4.20005128665713e-06	"C1QA/C1QC/C1QB/FCGR2A/CR1/FCGR3A/C3/FCGR3B/CD4/CD74/CLEC4G/IL10/EBI3/MEF2C/EMP2/ICAM1/C2/CTSC/CD28/TNFSF13/CD81/TLR4/JUNB/IL18/FCGR2B"	25
"GO:0002548"	"BP"	"GO:0002548"	"monocyte chemotaxis"	"11/348"	"70/18888"	0.157142857142857	8.52906403940887	8.64608550678699	5.8155630629278e-08	6.01495379651389e-06	4.23143116952448e-06	"LGMN/CCL13/CCL4/CCL3/CCL2/CXCL12/AIF1/CCL8/DUSP1/CCL3L3/TNFRSF11A"	11
"GO:0032642"	"BP"	"GO:0032642"	"regulation of chemokine production"	"13/348"	"104/18888"	0.125	6.78448275862069	8.10407418719964	6.10134251746345e-08	6.18432077570095e-06	4.35057833824183e-06	"CSF1R/HIF1A/EGR1/AIF1/TLR7/CD74/SIRPA/IL10/KLF4/TRPV4/FFAR3/TLR4/IL18"	13
"GO:0050671"	"BP"	"GO:0050671"	"positive regulation of lymphocyte proliferation"	"15/348"	"143/18888"	0.104895104895105	5.69327224499638	7.71822244060356	6.42380525783759e-08	6.3834990287688e-06	4.49069729789389e-06	"CD209/IGF1/IL2RA/FCGR3A/TGFBR2/AIF1/CD74/EBI3/NFATC2/MEF2C/CD28/CD81/TLR4/HES1/IL18"	15
"GO:0032602"	"BP"	"GO:0032602"	"chemokine production"	"13/348"	"105/18888"	0.123809523809524	6.71986863711002	8.05219849920352	6.84920235514986e-08	6.67533798767297e-06	4.69600169572724e-06	"CSF1R/HIF1A/EGR1/AIF1/TLR7/CD74/SIRPA/IL10/KLF4/TRPV4/FFAR3/TLR4/IL18"	13
"GO:0006959"	"BP"	"GO:0006959"	"humoral immune response"	"20/348"	"258/18888"	0.0775193798449612	4.20743116813686	7.10684785219886	7.27104683445525e-08	6.95276704849419e-06	4.89116894305858e-06	"C1QA/C1QC/C1QB/A2M/CR1/VSIG4/CCL13/CCL2/C3/TNFRSF21/ST6GAL1/EBI3/CFD/MEF2C/RBPJ/C2/CD28/CXCL2/CD81/FCGR2B"	20
"GO:0007159"	"BP"	"GO:0007159"	"leukocyte cell-cell adhesion"	"26/348"	"419/18888"	0.0620525059665871	3.36795325487614	6.71544339742999	7.54156289590566e-08	7.0778964363796e-06	4.97919561957748e-06	"CD209/IGF1/IL2RA/CR1/VSIG4/CCL2/CXCL12/TGFBR2/PRNP/HSPH1/TNFRSF21/CD4/RUNX1/AIF1/CD74/SIRPA/CLEC4G/IL10/EBI3/HLA-DOA/KLF4/ICAM1/CD28/CD81/HES1/IL18"	26
"GO:0043542"	"BP"	"GO:0043542"	"endothelial cell migration"	"21/348"	"286/18888"	0.0734265734265734	3.98529057149747	6.96957110312056	8.64200063308972e-08	7.96321076518158e-06	5.60200117593777e-06	"RHOB/LGMN/SPRED1/HSPB1/NRP1/NRP2/SASH1/APOE/HIF1A/GLUL/GPX1/PLXND1/DNAJA4/STARD13/SCARB1/MEF2C/KLF4/EMP2/TGFBR1/RIN2/FGFR1"	21
"GO:1904018"	"BP"	"GO:1904018"	"positive regulation of vasculature development"	"17/348"	"190/18888"	0.0894736842105263	4.8562613430127	7.31917158967175	9.02844688755826e-08	8.17074443324023e-06	5.74799804664658e-06	"RHOB/HSPB1/NRP1/NINJ1/SASH1/HIF1A/C3/CXCL12/CYBB/TGFBR2/RUNX1/IL10/ENG/KLF4/EMP2/TGFBR1/C5AR1"	17
"GO:0002573"	"BP"	"GO:0002573"	"myeloid leukocyte differentiation"	"19/348"	"239/18888"	0.0794979079497908	4.31481748665416	7.06556741395642	1.04275424598637e-07	9.14492289338461e-06	6.43331820709793e-06	"C1QC/RB1/ZFP36L1/CSF1R/FOS/MAFB/CCL3/TYROBP/TGFBR2/CD4/CITED2/RUNX1/CD74/QKI/RBPJ/CD81/TLR4/JUNB/TNFRSF11A"	19
